partner_id,name,website_link,area_sector,headquarters,logo_id,facebook_link,instagram_link,linkedin_link,biography,interests,username
78,Torres-Williams,http://perez.net/,synergize mission-critical e-tailers,Bakerborough,a9624c0e-4c78-4080-9259-469bfd2bb6d1,https://vazquez-sellers.com/,http://www.terry-leblanc.com/,https://www.rogers-reed.org/,"Writer music somebody possible. Alone scientist thought song step fear building.
Stop focus under job perhaps speech over.
Program affect cold argue. Order interesting that join.","['Ethics', 'Aerospace medicine', 'Artificial reality']",gallegosanna
79,Wood-Richardson,http://www.cherry-holloway.biz/,reinvent magnetic schemas,New Jaclynmouth,5e1c9c19-7bd0-4630-b554-8c0144e4681f,https://phillips.com/,https://rodriguez-silva.com/,http://stone-lara.com/,Guess area study foot only paper network. Time others source write kitchen professional artist.,"['Integrative medicine', 'Hardware & robotics', 'Biosignals']",heatherbailey
80,"Chen, Miller and Petty",https://www.serrano-nelson.com/,target dot-com schemas,North Chadfort,6fa51d7a-04b3-4608-99a7-df82e7058602,http://www.jimenez-donaldson.com/,https://www.cameron-smith.com/,https://walker.com/,Picture religious bill admit month. Including return positive culture hit young school black.,"['Scientific writing', 'Cleantech', 'Aerospace medicine', 'Surgery', 'Bionic systems']",amorris
81,Mendez-Butler,http://www.chen.org/,streamline world-class communities,Chungstad,91e34b4f-0b08-47ae-ae9f-5d661bfc626f,https://www.carter.biz/,http://www.lam-holloway.com/,https://johnson-adams.com/,"Throughout ok summer increase.
Most southern nearly nice others exactly. Hot near south body rock.","['Cleantech', 'Bionic systems', 'Artificial reality', 'Cell & Tissue Engineering', 'Data science']",gary16
82,"Chavez, Figueroa and Howell",https://hall-gonzalez.com/,disintermediate out-of-the-box platforms,Lake Natasha,9064e5c9-cb8b-4401-be8e-6b644ac7df83,http://matthews-wang.org/,https://www.pace.biz/,http://allen.biz/,"Own happen his federal picture development because. Sing out appear today guess reason.
Table well surface officer. Unit improve go. Sense rock class.
Effort low gas them remain threat throw.","['Data modelling', 'Data science', 'Machine Learning', 'Genetics']",robertsonmaria
83,"Walsh, Reed and Serrano",http://www.wright-ramirez.com/,incubate back-end niches,North Victoriachester,131ebedf-a7a3-4499-9392-95e03e887d40,https://www.adams.org/,http://morrison-santana.com/,https://www.larson-jordan.info/,Push hold class safe although. Consider help north that and common. Firm low class way fill collection figure.,['Genetics'],melendezrobert
84,Gross LLC,https://brown.com/,unleash strategic e-tailers,East Karenbury,d9ccabc4-facf-482d-9109-2cefa5e90387,https://www.baird-perez.info/,https://www.hanson.net/,https://www.ross-calhoun.com/,Kid own author tend establish drug. Together treat poor easy management open. Offer likely source low bring today.,"['Artificial Intelligence', 'Scientific writing', 'Biomedical imaging', '3D Modelling', 'Biosignals']",jacob02
85,White-Schultz,https://murray.com/,optimize revolutionary vortals,East Sarahburgh,26df4091-8fff-487f-a842-a2a047b0d534,http://www.nash-davis.biz/,http://www.ray.com/,https://bailey.com/,"Record mission range this war wait. College former organization adult building morning fund challenge.
Treat or spend military another heart middle. Adult nothing her happen.","['Telecommunications', 'Exoskeletons', 'Virtual reality', 'Scientific writing', 'Dentistry']",aguirrekevin
86,"Woods, Ramsey and Larson",https://www.savage.com/,seize out-of-the-box deliverables,West Linda,1c4b06b5-2511-4240-9dad-ea4b0db843f4,http://cunningham.com/,https://www.melendez.com/,http://hodges.net/,"Important or whom administration serve. Present act range Mrs attention learn environment hospital.
Rate article catch wonder. Federal kitchen produce throw.
Affect quickly five deal.","['Hardware & robotics', 'Virtual reality', 'Cell & Tissue Engineering', 'Exoskeletons', 'Aerospace medicine']",martinezsusan
87,Smith Group,https://martin-hamilton.com/,envisioneer plug-and-play e-commerce,Victoriaport,4cb29209-bee1-4c4d-b4b1-59082e34ec50,https://taylor-lara.com/,http://collins.net/,http://velez-mcgrath.org/,"Learn group as piece per. Adult pressure idea similar.
Artist center into deep. Admit floor blood start good industry.","['Exoskeletons', 'Cell & Tissue Engineering', 'Biomedical imaging', 'Surgery', 'Epidemics']",jesse93
88,"Cooke, Hanson and Bass",http://harper.com/,productize efficient synergies,New Thomasport,7107d713-2ab2-44f9-9a4b-a29ed9a61c80,http://www.williams.biz/,https://hernandez.net/,https://hamilton-crawford.com/,"Program but old campaign similar oil respond alone. Seat understand term glass network front drive.
Wait low rather. Message person choice provide us.","['Dentistry', 'Telecommunications', 'Machine Learning', 'Cleantech']",vjones
89,Sanchez and Sons,http://herman.com/,engage cutting-edge experiences,South Ashleychester,465c26ac-ec98-46bf-aa96-da747ad9f344,https://www.walsh-ferguson.com/,https://www.marshall-patton.com/,http://www.juarez.com/,"Bank gas action speech foreign which strategy. Own item everyone somebody national event. Politics significant difference writer.
Exist need analysis statement issue rather.","['Artificial Intelligence', 'Nuclear medicine']",roselopez
90,Bennett-Grimes,http://nichols.biz/,optimize distributed web services,North Paulton,97b33a6b-2471-4df6-b93a-f08965b06bd3,https://www.myers-rivera.com/,https://www.gallagher-smith.info/,https://mcdaniel-best.info/,"Which understand sign as food commercial. Meet garden control according.
Her language world west wife manager. Country reveal per them add.",['Epidemics'],gpatel
91,Peck PLC,http://www.neal-mejia.net/,scale wireless e-markets,New Donald,464a3da5-c04b-42ae-879e-daf1ada4a67e,http://brown.biz/,https://perry-stevens.com/,http://www.curtis.com/,Another realize right. Second ready challenge second middle both. Leg success like together by or.,"['Hardware & robotics', 'Artificial Intelligence', 'Genetics', 'Data science', 'Epidemics']",kbernard
92,Vargas LLC,http://www.fry.biz/,engineer plug-and-play e-commerce,East Deborah,fd1558cd-7b9d-4f40-9182-6e7ee7823fac,http://morris-jensen.org/,http://www.barron.biz/,https://drake.com/,"Power coach own garden civil economic professor.
Social popular attorney fly authority. Hotel country establish.","['Neuroscience', 'Data science', 'Exoskeletons', 'Ethics', 'Dentistry']",brent35
93,Nichols-Carr,http://shelton.org/,e-enable bricks-and-clicks info-mediaries,Lake Kimberlytown,35858dc2-ab5a-4b66-9ea9-0cc9812cbe65,http://scott.com/,http://brown-navarro.com/,http://www.turner.net/,"Alone meet new road civil fund production. More myself piece page reflect list partner.
Seat here move Democrat entire do one attack. Our explain less stay fact.","['Data modelling', 'Surgery', 'Exoskeletons']",john65
94,"Riggs, Foster and Atkinson",https://www.johnson-fisher.org/,harness robust niches,New Ryanland,b5d8c71c-fc9c-4a30-9a90-252e9ffc2fb6,https://www.fisher-morgan.com/,https://www.huffman.info/,https://www.orozco-stein.com/,"Author sometimes policy authority break gas chair. Never local allow as establish real power opportunity.
Listen billion position gun during. Age reach factor possible he. Third time it catch.","['Exoskeletons', 'Integrative medicine', 'Cell & Tissue Engineering', 'Virtual reality', 'Telecommunications']",ehopkins
95,Jones Inc,https://ward-molina.info/,drive front-end deliverables,West Justin,8aed56a8-4437-4b4a-b61f-b750e7394d50,https://www.adams.com/,http://www.fleming-edwards.org/,http://wolfe.com/,Story save child employee imagine almost. Court feel hundred enough down last. Top adult difference prove recognize building alone.,"['Neuroscience', 'Ethics']",hannahmatthews
96,Adams-Moore,http://www.shepherd.com/,whiteboard B2B synergies,South Douglasmouth,f69de47b-7214-41f5-a054-8147381ee10a,http://www.evans.com/,https://www.lee.com/,https://www.anderson.net/,"Across child also approach hour kitchen event. Matter three would peace.
Decision address magazine property home project measure claim. Man whole late animal. Marriage real say other push.","['Dentistry', 'Cell & Tissue Engineering', '3D Printing', '3D Modelling', 'Biomedical imaging']",andreagonzalez
97,"Mueller, Robbins and Reynolds",https://www.carr.biz/,reinvent holistic infrastructures,Lake Olivia,ce822c11-627d-4140-811d-ad403184ab1d,https://cooper.com/,https://www.olson-phillips.com/,http://perkins.com/,Bring spend industry challenge. Activity participant school. Future debate well throughout material.,"['Artificial reality', 'Neuroscience', 'Surgery']",yjones
98,"Elliott, Ortega and Franco",http://www.ware.com/,strategize back-end info-mediaries,Ballburgh,de13b797-6caf-49af-8440-85cf93a18cc2,http://www.hahn-lucas.com/,https://www.bell.com/,http://www.perry-smith.org/,I plan first early write answer find. Certain wall understand professional necessary most there pressure. Particularly center medical sign mission new. There term growth factor dinner.,"['3D Printing', 'Biomaterials', 'Surgery', 'Aerospace medicine']",andrew85
99,"Miller, Collins and Hernandez",http://www.rose.com/,mesh best-of-breed models,New Christianland,fd68bd83-8cfa-4212-8a78-f2750c7c708a,https://www.zuniga.org/,https://www.porter.com/,http://lopez-washington.com/,"Break range poor church million.
Item process want huge. Away wind never behind information sit truth. School effort before find beat.","['Hardware & robotics', 'Cleantech']",grahamkimberly
100,Stewart-Mayer,http://pittman-anderson.info/,facilitate bricks-and-clicks methodologies,North Allenmouth,26835abc-b73b-4200-bbcd-57aaa454e4ed,http://www.weaver.com/,https://austin.com/,http://www.nelson.com/,"Word represent teacher expect identify bank catch. Positive issue social go food audience.
Area opportunity form building look say open.","['Telecommunications', 'Psychiatry', 'Virtual reality', 'Data modelling']",kaguilar
101,Ryan-Mccormick,https://oconnor-martinez.org/,e-enable efficient channels,West Julie,b0eb1a07-1af1-4875-8a19-38f2c5d2e5dd,https://www.morris-scott.net/,https://young-adkins.biz/,https://odom.com/,"Guess test list cell become thought leader. Dog president show including. Artist light animal action old official eat.
Matter Democrat let oil. Far theory range check whose prevent cell.",['Biomedical imaging'],justin72
102,"Riley, Price and Shannon",http://www.garcia.com/,harness 24/365 info-mediaries,Stevensfort,cd4ff2a9-3d96-444b-9e9f-e6755101e235,https://www.ashley-daniels.com/,http://sandoval.org/,https://www.solis-martinez.biz/,Wrong nor direction employee budget business. Apply war wait dog Mrs whole. Wish page position eye little much remember.,"['Machine Learning', 'Genetics', 'Virtual reality']",jacksonamanda
103,"Lewis, Castro and Hall",https://www.trevino.info/,whiteboard cross-platform infrastructures,Hawkinsfurt,4bbeaf3d-402f-485d-9f6a-486cf8368171,http://spence.info/,https://williams.info/,http://joseph.com/,"Away anyone dream left appear sense wife knowledge. Small Mr we would example wall. Interview care where.
Society area increase simply movie. Situation key gun talk take mouth young.","['Artificial Intelligence', '3D Printing', 'Integrative medicine']",catherinenguyen
104,"Fuller, Lewis and Bishop",http://aguilar.net/,iterate e-business paradigms,Nicholastown,8bba0f3c-e936-4ba8-b16c-c8c681ce8b6c,https://www.brandt.com/,http://www.burnett-cobb.org/,https://rojas.net/,"Matter third establish us.
Two modern serve size provide quite. Data hold natural energy poor late heavy. Whose develop social brother decision detail reality probably.","['Epidemics', 'Ethics', 'Machine Learning', 'Artificial Intelligence']",hsmall
105,"Patton, Powell and Glenn",http://perez-bailey.com/,monetize turn-key web-readiness,North Elizabeth,a32f512e-7faa-49c2-9500-47d12efb6446,http://www.gonzalez.org/,https://www.mccoy.net/,http://www.alvarez.org/,Work activity learn experience if mention term. Enjoy foreign talk charge. Ever own project.,"['Integrative medicine', 'Psychiatry']",kmitchell
106,Benson-Juarez,http://www.proctor.com/,envisioneer holistic e-business,Davidville,1385b76f-25b5-4c25-8331-aa31d4c32864,https://www.foster.com/,http://kelly.net/,http://wilkins.com/,"Instead prove any activity. Professor nature prevent between past laugh case.
Work myself someone support water message by. Into already probably state like plant trouble article.","['Biomaterials', 'Bionic systems']",bobby20
107,Bauer-Dorsey,https://white.com/,deploy rich vortals,Clarkside,42123693-685a-4a24-a017-502674195571,https://www.hurst-williams.info/,https://richards.com/,https://wilson.com/,"International church economy late growth. Identify spring tough keep cause wall.
Model win nearly. Control kid city wonder. Physical notice us perform.",['Data science'],melissa43
108,Williams LLC,https://www.webster.com/,engineer clicks-and-mortar mindshare,Krystalmouth,fcd6b19a-e924-489b-a14f-54bd533852e5,https://logan-ward.com/,https://www.hurst-ferguson.com/,http://zavala.com/,"Bit practice front chance. Usually bag religious exactly third.
Receive reach tax marriage benefit give trip. Contain short drop deal hair per development third. Position focus large standard.","['Aerospace medicine', '3D Printing', 'Biomedical imaging', 'Cleantech']",ibarrapamela
109,Knight Group,https://yates.com/,whiteboard leading-edge e-business,Schultzland,6ba7df50-ae28-467d-972e-dc618e45914a,https://clarke.com/,http://www.reid.com/,http://brown.com/,Amount single somebody discuss foot available. Happy relate up explain page. Art man great.,"['Data science', 'Biomaterials']",ritawolf
